Electricity.Timestep;Time;HH1 - Living room - Living Room Light (Energy Saving Lamp, 20W) [kWh];HH1 - Kitchen - Kitchen Light (20W) [kWh];HH1 - Bath - Bathroom Light (20W) [kWh];HH1 - Bath - Bathroom Mirror Light 10 W (LED) [kWh];HH1 - Bedroom - Bedroom Light (20W) [kWh];HH1 - Children's room 2 - Children Room Light Device (20W) [kWh];HH1 - Children's room - Children Room Light Device (20W) [kWh];HH1 - Kitchen - Egg Cooker / Russell Hobbs 14048-56 Stylo [kWh];HH1 - Kitchen - Juicer / Moulinex Vitafruit [kWh];HH1 - Kitchen - Kitchen radio / AEG KRC 4323 CD [kWh];HH1 - Kitchen - Single Stove Plate [kWh];HH1 - Kitchen - Nespresso Coffee Machine, Single Cup [kWh];HH1 - Kitchen - Food Slicer / DOMO Schneidemaschine DO521S [kWh];HH1 - Kitchen - Toaster Salco MT 400 [kWh];HH1 - Kitchen - Miele DG 1450 [kWh];HH1 - Kitchen - Handmixer / Phillips Robust HR 1581 [kWh];HH1 - Kitchen - Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove front right- full power [kWh];HH1 - Kitchen - Microwave Panasonic (1991) [kWh];HH1 - Kitchen - Extractor Hood / Miele DA 429-4 [kWh];HH1 - Kitchen - Miele DA 61 [kWh];HH1 - Kitchen - Deep Fryer / DeLonghi F 28311.W Rotofritteuse [kWh];HH1 - Kitchen - Ricecooker / Tristar RK-6112 [kWh];HH1 - Kitchen - Steam Cooker / Phillips HD9140 [kWh];HH1 - Kitchen - Kitchen Stove / Bauknecht Heko 750 PT Kitchen-stove right hind [kWh];HH1 - Kitchen - Immersion Blender Noah Hit Top [kWh];HH1 - Kitchen - Kitchen Stove / Bauknecht Heko 750 PT Kitchen stove left hind - full power [kWh];HH1 - Kitchen - Fondue / Unold 48746 Asia [kWh];HH1 - Living room - Laptop Sony Vaio SVE151G11M [kWh];HH1 - Living room - CD/DVD Player / Philips DVDR 725 H [kWh];HH1 - Living room - Home Cinema System / Samsung HT-D5550 [kWh];HH1 - Living room - TV Medion MD20123_DE_A [kWh];HH1 - Living room - SAT Receiver / Kathrein UFS913 [kWh];HH1 - Living room - Digitalpiano / Kawai CN-23 [kWh];HH1 - Living room - Hifi System / Sharp XL-HF300PH [kWh];HH1 - Kitchen - Electric Kettle / Petra WK288 1.5L [kWh];HH1 - Living room - Energy Saving Lamp / EL-REF 11 E27 [kWh];HH1 - Kitchen - Vacuum Cleaner FiF [kWh];HH1 - Living room - Nintendo Wii [kWh];HH1 - Kitchen - Dishwasher NEFF SD6P1F (2011) [kWh];HH1 - Kitchen - Dryer / Miele T 8626 WP [kWh];HH1 - Kitchen - Washing Machine AEG Öko Plus 1400 [kWh];HH1 - Bath - Hair Dryer Braun Silencio 1250 [kWh];HH1 - Kitchen - Siemens Kl 20 LA 65 (A+) [kWh];HH1 - Kitchen - Kitchen radio / AEG KRC 4323 CD [kWh];HH1 - Kitchen - Freezer Liebherr Premium no Frost 2358 (2011) [kWh];HH1 - Kitchen - Microwave Panasonic (1991) [kWh];HH1 - Living room - Laptop Sony Vaio SVE151G11M [kWh];HH1 - Bath - Electric Razor Braun Cruzer 5 [kWh];HH1 - Bath - Electric Toothbrush Dondodent Professional Clean [kWh];HH1 - Living room - Phone Siemens Gigaset C320 [kWh];HH1 - Living room - Router O2 Box 6431 [kWh];HH1 - Living room - CD/DVD Player / Philips DVDR 725 H [kWh];HH1 - Living room - Home Cinema System / Samsung HT-D5550 [kWh];HH1 - Living room - SAT Receiver / Kathrein UFS913 [kWh];HH1 - Living room - TV Medion MD20123_DE_A [kWh];HH1 - Living room - Hifi System / Sharp XL-HF300PH [kWh];HH1 - Living room - Yamaha RX-V667 [kWh];HH1 - Living room - Nintendo Wii [kWh];House - Cellar - Circulation Pump / Grundfos Alpha Pro 25-40 180 [kWh];House - Cellar - Circulation Pump / Grundfos Alpha Pro 25-40 180 [kWh]
25680;18.08.2023 20:00;0.009333333333333332;0.010666666666666665;0.0009999999999999998;0.0004999999999999999;0;0;0;0;0;0.007979348250845128;0;0;0;0;0.49843768763458174;0;0.47049114450837215;0;0.06259820261495805;0;0;0;0;0.27170218762350284;0;0;0;0.008676374598594242;0;0.006543661532386446;0.0128321088531829;0.006962357719120039;0;0;0;0;0;0;0.004290208571038251;0.8398199766057031;0;0;0.009444398099999998;0.0006422288831642336;0.014016620175956286;0.01300999999999999;0.0015605486092921657;0.0009503387491803275;0.00021668313661202184;0.0027759778614754103;0.006412784191256831;0.001076441361181983;0.001129581458500759;0.0007409281704031753;0.00014672923974162907;0.0029985034583772945;0.011848463039292758;0.0019427162564586292;0;0.024481684957372688
25740;18.08.2023 21:00;0.019999999999999997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019500078571302905;0;0.013967129583124589;0.02757489803740667;0.015204512560692126;0;0;0;0;0;0;0;0.8052710652095036;0;0;0.009444398099999998;0.0013222641203753248;0.024222822807103826;0.01300999999999999;0;0.0009462246584699448;0.00022723898224043704;0.0027778300855191263;0.0064078530601092915;0.0010564020873906309;0;0;0;0.0029827801079998534;0.01185395618115802;0.0019843205276155657;0;0.024703258775242272
25800;18.08.2023 22:00;0.007666666666666665;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.007461078411749758;0;0.0055290497852867136;0.009389357498979681;0.005810518248140825;0;0;0;0;0;0;0;0.0952518553648484;0;0;0.008156388766666666;0.0013391260977748444;0.01569237961612021;0.01300999999999999;0.0016476679220369325;0.0009532804314207647;0.00021949743333333328;0.002777928328688525;0.006407856633879782;0.0010775754762553877;0.0012689778101260523;0.0008323528706546199;0.00017676733455439052;0.0029556673322405956;0.012063041321543174;0.001964707812650001;0;0.023763377238859382
25860;18.08.2023 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009500091849999998;0.0013379132917368496;0.013143463765846995;0.01300999999999999;0.0028159399953859667;0.0009534721071038253;0.00021882101748633878;0.0027784229316939898;0.0064078000382513664;0.001090160512864924;0.002071107844544349;0.0013328533342969835;0.00027326584655782354;0.0029588021657873764;0.012164727702253136;0.00198192778468104;0;0
25920;19.08.2023 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009071121166666666;0.0013455797031698483;0.02628337385846994;0.01300999999999999;0.002775698428091998;0.0009555841617486338;0.00022461460218579227;0.0027767402103825133;0.006412971153005464;0.0010826201972376878;0.0020937675645550462;0.0013536997181249888;0.0002821419012239405;0.002969158474059197;0.012027433904781438;0.0019278253086765732;0;0
25980;19.08.2023 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0081852941;0.0013704432265702372;0.018172567372404365;0.01300999999999999;0.0027970340977878233;0.0009447733467213109;0.00022194225218579214;0.0027785745336065585;0.006407884265027321;0.0011387931706816233;0.002062018156023452;0.001352244169278684;0.0002752125958840332;0.0030067754824218587;0.01178528394896331;0.0019097552520656441;0;0
26040;19.08.2023 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0107035021;0.0013658496904701235;0.018584017286885246;0.01300999999999999;0.002845653840018837;0.0009507597549180324;0.00022024365628415304;0.0027784205546448094;0.006413461278688524;0.0010971664321529568;0.002079460864765212;0.0013673248270573242;0.0002773053905076427;0.0030371142739717976;0.011893559223289631;0.0020202855659556835;0;0
26100;19.08.2023 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0081852941;0.0013263181950860653;0.017881261624590167;0.01300999999999999;0.0028210800451519452;0.0009535050150273225;0.00021775241448087428;0.002781685790437158;0.006407919658469944;0.0010896183429635192;0.0020737895549474746;0.0013621695419582741;0.0002822408163977379;0.002966650431477686;0.012125402042585795;0.0019573567510265343;0;0
26160;19.08.2023 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01073240743333333;0.0013759746162382964;0.018488430144262293;0.01300999999999999;0.002800144739190119;0.0009550701139344264;0.00022899100027322388;0.0027737839016393445;0.006409834008196721;0.0010873193165899572;0.0020652587930831347;0.0013579501523050964;0.00027108663021927935;0.0029382195429499386;0.011932991467131102;0.0019593927827857406;0;0
26220;19.08.2023 05:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0094443981;0.001385812344124153;0.018402220239617476;0.01300999999999999;0.0027713641580045527;0.0009511110483606557;0.00021936723797814198;0.002781159929781421;0.00640749781693989;0.001073885550931075;0.0021004025239482315;0.0013419389828971816;0.0002752715399843047;0.0030111643606191563;0.011820568159961239;0.001961138254637381;0;0
26280;19.08.2023 06:00;0;0;0;0;0;0;0;0.03542275414374912;0.035080975482975535;0.010911416219604847;0.4965533361906283;0.01733321960819673;0.004981075903379261;0.055289221932513635;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0034231457754073788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0081852941;0.00039212826726671163;0.0173610962114754;0.01300999999999999;0.002354282935637945;0.0009464924849726772;0.00022037856393442625;0.0027799184398907104;0.006408340166666665;0.0010819021947129981;0.0021029637093729157;0.0013609500513260273;0.00028430616779614727;0.0030576712181676134;0.012103739934135908;0.001994215152248892;0;0.02450364952729113
26340;19.08.2023 07:00;0;0;0;0;0;0;0;0;0;0.005622301954742827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.018689125727058862;0.017194951207604062;0.03250779418837149;0.012521507218958738;0;0;0;0;0;0;0;0;0;0;0;0.0094443981;0.0008608537992430643;0.018269526699726767;0.01300999999999999;0;0.0009520228155737703;0.00022461460218579227;0.002777159672131148;0.0064158240628415285;0.0005799276957752708;0.0011046671470083902;0.0013584833935685026;0.00015294348042950328;0.003030898202471192;0.01215849977164726;0.0019848669672699795;0;0.024976515522856842
26400;19.08.2023 08:00;0;0;0;0;0;0;0;0;0;0;0.3444895974146723;0;0;0.0418369775956284;0;0;0;0;0;0;0;0;0;0;0;0;0;0.017662092993259926;0.03492352333440775;0.06985076534577196;0.026020707053774076;0;0;0;0.11781889617486332;0;0;0;0;0;0;0;0.0081731685;0.0013312806071995311;0.017122107790437158;0.01300999999999999;0.00011784634406240871;0.0009503700295081967;0.00022256217595628393;0.0027777652959016384;0.006407838571038251;0;0;0.0013361050234337807;1.0099735069593186E-05;0.0030435117633029504;0.012038656934516034;0.0019576922880787575;0;0.024666796128285026
26460;19.08.2023 09:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019571466243284482;0.0006799561100456156;0.0011888330960245015;0;0;0;0;0.146351934490601;0;0;0;0;0;0.3294434624754097;0;0.0094554457;0.0013365091105566288;0.01751249796393442;0.01300999999999999;0;0.0009541946442622951;0.00021805249972677604;0.0027762958715846983;0.006410642732240437;0.0010871260998731455;0.0020551518013745378;0.001340065618622816;0.0002834980917938062;0.002995977962123854;0.012114713732686515;0.0019892494350097563;0;0.025363773027699967
26520;19.08.2023 10:00;0;0;0;0;0;0;0;0.028327149381167854;0.024580292496711374;0.001695460177979858;0.10078630355191258;0.008666609804098365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.015449659052192985;0;0;0;0;0.015236258412962124;0;0;0;0;0;0;0;0.07127177243169394;0;0.0094443981;0.0012122652306268658;0.01681439810710382;0.01300999999999999;0.0004021580620680404;0.0009523732423497267;0.00021955833415300546;0.002775603874316939;0.006407815448087432;0.001056342501226934;0.0021206402221386695;0.0013867246377510046;0.0002810967696972641;0.0030610286851848224;0.012077839539659902;0.001974401964344632;0;0.025124575793294714
26580;19.08.2023 11:00;0;0;0;0;0;0;0;0;0.006029226667324902;0.011770535931508811;0.3049365724583878;0;0.0027997596767611044;0.0418369775956284;0;0;0;0;0;0;0;0;0;0;0;0;0;0.007640911624112185;0;0.002219246433738449;0.003950730321849323;0.002296147370843996;0.027377684516064597;0;0;0;0;0;0;0.6620225977282808;0;0;0.009433350499999998;0.00029478794645917175;0.017549260303551913;0.01300999999999999;0.0016654585196785264;0.0009511528090163933;0.0002279986065573769;0.0027796565827868844;0.0064120300464480876;0.0010851919426894676;0.001775334209337887;0.001138423393888544;0.00023916843212259825;0.0030380507751321716;0.011940323110425866;0.0019379715382305232;0;0.025671786832381846
26640;19.08.2023 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01915829946289978;0;0.014255476191998335;0.026897455914958027;0.014773185331051153;0;0;0;0;0;0;0;0.742531750106659;0;0;0.0107035021;0.0013557011381068575;0.017480445836065565;0.01300999999999999;0;0.0009483836855191255;0.00021794786038251363;0.0027813434734972665;0.006407520032786887;0.0010759197084985123;0;0;0;0.002977371759665146;0.012053651519541504;0.0019724004108561833;0;0.025327792362928682
26700;19.08.2023 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010733750722011617;0;0.010290930214118418;0.020022980862954735;0.011112564664516707;0;0;0;0;0;0;0;0;0;0;0.01073240743333333;0.0013494438452646338;0.02091601434863388;0.01300999999999999;0.0012004025179265336;0.0009521825046448087;0.0002186556049180328;0.0027774705800546434;0.006408677382513661;0.001084004815433427;0.0005227140263742593;0.00033635387010764946;7.452450688237663E-05;0.0030336977394566423;0.011974379021299329;0.0019403120386469342;0;0.025024106708807982
26760;19.08.2023 14:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.003368272723640918;0;0;0;0;0;0;0.0019243816224172134;0;0;0;0;0.008156388766666668;0.0013277934657700532;0.020936549722404368;0.01300999999999999;0.002861057390233585;0.0009553641734972678;0.00021945550601092892;0.002783188041803278;0.006412273191256829;0.0010860318843028806;0.0021104999301067135;0.0013340645366232721;0.00024738782719401197;0.002958925865577723;0.012039425263740107;0.0017289038826662037;0;0.025443535558573566
26820;19.08.2023 15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.016217819105773513;0;0;0.020577623420647652;0;0;0;0;0;0;0.013292063986747359;0;0;0;0.18713457434486894;0.0094443981;0.001345252870921256;0.018045632188524594;0.01300999999999999;0.00040975103069724875;0.000945878170765027;0.00022817430710382505;0.0027790886101092893;0.006412146013661203;0.0010726285140162932;0.0021396291883410885;0.0013395335543385713;6.88532417257938E-05;0.0029609015207359827;0.012150992211805647;0.0003923101127878753;0;0.024634793225249182
26880;19.08.2023 16:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.009943970474907755;0;0;0;0;0;0;0;0;0;0;0;0;0;0.208390950636327;0.0107049061;0.001341308922051461;0.018158634787704922;0.01300999999999999;0.0012991465834080692;0.0009527278010928962;0.00022202280136612008;0.0027771178114754103;0.006407875849726775;0.001060045057835985;0.0021379692440181247;0.0013573350532806198;0.0002804132690276431;0.003061807971751761;0.01194269462322672;0.0019683376275460352;0;0.025256152861803893
26940;19.08.2023 17:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019927677717561706;0;0;0.011398452928230333;0;0;0;0;0;0;0.006553200781268005;0;0;0;0;0.008156388766666668;0.001343898109444952;0.018462300914480867;0.01300999999999999;0;0.0009531869901639343;0.00021708548661202184;0.0027779603333333335;0.0064130205464480875;0.0010772083662321946;0.002126696678395679;0.0013350053490777125;0.00016436799692599857;0.0030085330018485815;0.011978212043727406;0.0011326914022136763;0;0.025416729097436763
27000;19.08.2023 18:00;0;0;0;0;0;0;0;0;0;0;0.12403702841530058;0;0;0;0.5433818303693821;0;0.5446733859400298;0.021679473710090165;0;0;0;0;0;0;0;0;0;0.018094008729706238;0;0;0.013433356125849576;0;0;0;0.146351934490601;0;0;0.00850508543671693;0;0;0.2740716214262293;0;0.012121631266666667;0.001361623218025501;0.019546719533879774;0.012793166666666658;0.00013187608065716572;0.0009499501483606554;0.00022628787295081955;0.002775182827868852;0.006413813177595628;0.0010864936633842952;0.0020902687409397997;0.0013585972657530687;0.00014497445121968252;0.0029926166764812382;0.012231936599573187;0.0009485716611055516;0;0.025634315529440198
27060;19.08.2023 19:00;0.019999999999999997;0.019999999999999997;0;0;0.01933333333333333;0;0.0006666666666666665;0;0;0;0;0;0;0;0.8945792510814378;0;0.2406156042289889;0;0;0;0;0;0;0;0;0;0;0.018009135861548453;0;0;0;0;0;0;0;0;0;0;0;0.08578615769685499;0.10377517219125679;0;0.013229234099999999;0.001366573483926354;0.01903400905846995;0.01300999999999999;4.760145563056193E-05;0.0009465800275956281;0.0002199101437158469;0.0027770528997267756;0.006407907631147541;0.0010859352606091765;0.0021313579228425597;0.0013361544829897935;0.00027592346291586007;0.003076291563206219;0.011990700140480742;0.001961537473645499;0;0.02459964689579354
27120;19.08.2023 20:00;0.01833333333333333;0.0019999999999999996;0;0;0.019999999999999997;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.012276165459412812;0;0;0;0;0.044407489282731666;0;0;0;0;0;0;0.933348526661345;0;0;0.0029712813333333324;0.001356379970358951;0.01949950061803278;0.01300999999999999;0.0009801855287565324;0.0009517243770491802;0.00021951195245901642;0.002779808391530054;0.0064078355601092886;0.0010734348596484141;0.0021028791498073273;0.0013836686861083657;0.00027669528817009074;0.0029575260485491996;0.011507405891629253;0.0020158698803520708;0;0.025259360932307823
27180;19.08.2023 21:00;0.019999999999999997;0;0;0;0.003666666666666666;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.018824591194410895;0;0;0;0;0.004234838746761912;0;0;0;0;0;0;0.7714095240256773;0;0;0.013359951516666664;0.0013730239571203267;0.018606457699999992;0.01300999999999999;0;0.0009566226357923497;0.00021799851666666663;0.002777671902459015;0.006407960491803279;0.0010752640875210976;0.002114841797145188;0.0013637826291657696;0.0002753608337500876;0.0029766780934002536;0.011864078419631495;0.0019654728282001246;0;0.02487484744406793
27240;19.08.2023 22:00;0.0033333333333333327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.005838787468441376;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0081852941;0.0013201531344661191;0.020112557636612016;0.01300999999999999;0.001965338978656217;0.0009467514603825132;0.00022721310765027314;0.002777623868852458;0.006407917549180327;0.001092758153036188;0.0021331582726861796;0.0013620002901536656;0.00027791140974337133;0.0029765482439675825;0.012142273161463688;0.00195706938669029;0;0.024773516400338667
27300;19.08.2023 23:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0094443981;0.0013531841580636545;0.020272316525683055;0.01300999999999999;0.002829370921916197;0.0009489990724043712;0.00022045318879781412;0.0027798556475409826;0.006407804084699454;0.0010911956874909558;0.002067673262150239;0.001338765494597831;0.0002824651789910128;0.002990435601333589;0.011836699092808501;0.0019795266636066515;0;0.000446576748093352
27360;20.08.2023 00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0081852941;0.0013476773299133536;0.01764844584836065;0.01300999999999999;0.002822545297473376;0.0009513823382513659;0.0002199336606557377;0.002776820770491803;0.006412725379781421;0.0010707021370878406;0.002072207295507378;0.0013165936310822253;0.000277399267510026;0.0029953876521335446;0.012019678859040548;0.0020143425603161933;0;0
27420;20.08.2023 01:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0094443981;0.0013742365241343315;0.017511004140163926;0.01300999999999999;0.002764669216825901;0.0009559962781420768;0.0002172012857923497;0.0027788318259562832;0.00641281824863388;0.0010857724937889375;0.0021041183185184493;0.0013344305303912571;0.00028158973343982055;0.002966341120380966;0.01178127070839053;0.001964805989190992;0;0
27480;20.08.2023 02:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0094443981;0.0013344133699931845;0.01735031165546447;0.01300999999999999;0.0027457630094587784;0.0009491392193989069;0.00022606592568305995;0.0027785536265027317;0.006412817199453551;0.0010741933504575685;0.002075369865764243;0.0013230269584138747;0.000277793007433183;0.003043508818831768;0.011860897155391471;0.001960909673039683;0;0
27540;20.08.2023 03:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0094443981;0.0013535856743798545;0.017191953456284145;0.01300999999999999;0.002804630932706324;0.0009458501398907103;0.00022155636092896158;0.002778538666666666;0.006407958035519126;0.001069685870161511;0.002087498436612597;0.0013286722884585428;0.00028181381554184863;0.00295507424417137;0.01193183028225445;0.0019723849332490798;0;0
27600;20.08.2023 04:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0107035021;0.0013404887492657527;0.016082862869125684;0.01300999999999999;0.0028385695619135708;0.0009571277398907105;0.0002205355519125683;0.0027761247513661195;0.0064074341502732245;0.0010747179755539143;0.002113236999141117;0.0013527460066453043;0.00028251482043847306;0.0029974024641233644;0.011993012407637785;0.001976803631339584;0;0
27660;20.08.2023 05:00;0.005999999999999999;0;0.0016666666666666663;0.0008333333333333332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.005860531606918447;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.007821660766666667;0.0013586999768874445;0.014873386481967212;0.01300999999999999;0.0019168569704952302;0.0009526170986338796;0.00021654883278688524;0.0027794203887978137;0.006407856863387979;0.001091184664068483;0.0020796099389528244;0.0013721931288484597;0.000277754439331542;0.0030033371759335963;0.012024125267550255;0.001940416586818619;0;0
27720;20.08.2023 06:00;0.006666666666666665;0;0;0;0;0;0;0.028903939254172166;0.03136623108256212;0.0024062061681982667;0.11239435218579236;0.008666609804098365;0.002480241127871592;0.02790138661202185;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019303840948580363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.010708343016666665;0.0011398102785873502;0.015720301123770486;0.01300999999999999;0;0.0009469818877049177;0.0002280530765027321;0.0027822592193989058;0.006413252989071039;0.0010708721367425134;0.0020563276236028887;0.0013719272933406072;0.0002867273393030081;0.002958620222705336;0.011996321473797622;0.0019743580270238964;0;0.024212483440371704
27780;20.08.2023 07:00;0.009999999999999998;0.009999999999999998;0;0;0;0;0;0;0;0.012113066464244116;0.3301171042343442;0;0;0.013935590983606548;0;0;0;0;0;0;0;0;0;0;0;0;0;0.01030066492443407;0;0;0.011651036954268012;0;0;0;0;0;0;0.006898748107249706;0;0;0;0;0.009582927283333332;0.00026332930883011846;0.024933978540983597;0.01300999999999999;0.001263782537125353;0.0009505985243169395;0.00021885037896174865;0.0027770710800546433;0.006412992669398907;0.001109913259549898;0.0020829424380879842;0.001376483477708309;0.00016542823844446566;0.002977759587812196;0.011906786025177878;0.0011515571607367658;0;0.02530979924736698
27840;20.08.2023 08:00;0;0;0;0;0;0;0;0.02855317474649892;0.03425805660875689;0.005008406545874413;0.2470297506113936;0.008666609804098365;0.0024235722061844685;0.0418369775956284;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019650360740571145;0;0;0.017126306850290516;0;0;0;0;0;0;0.010864041899645198;0;0;0;0;0.00678282;0.0008970084614729849;0.020516570251092894;0.01300999999999999;0;0.0009550856519125684;0.00021644346584699453;0.0027784611538251357;0.006412773849726776;0.001067180598195546;0.002085091596942779;0.0013557173128691262;0.0001036735924064297;0.003036792522855321;0.011904554596444164;0.000671670038904173;0;0.024888649683890894
27900;20.08.2023 09:00;0;0;0;0;0;0;0;0;0;0.008828151190624503;0.16759008176502732;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.014679404301775027;0;0;0;0;0.02020308916723811;0;0;0;0;0;0.06675415649180337;0;0;0;0.010709948099999998;0.0005610203109421269;0.01499856266530054;0.01300999999999999;0.0005566194067534418;0.0009510177297814207;0.00022677408715846985;0.0027791293825136596;0.00641306793989071;0.001073222072825179;0.0020683165685729467;0.00133863865459925;0.000278557494856608;0.0030132825112038023;0.011982913892359743;0.0019723045757844273;0;0.025271241945762076
27960;20.08.2023 10:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.019028670037915793;0;0.007704292673569091;0.015380385718003008;0.008184607150353422;0.022892636274875734;0;0;0;0;0;0.7554803073224039;0;0;0;0.0094443981;0.0013557777762637157;0.017126593119945355;0.01300999999999999;0;0.0009480395295081964;0.00022292536448087415;0.0027809313806010914;0.006407437937158471;0.0010906769488004907;0.000914557050604607;0.0006172263462762308;0.00012954725665685762;0.0029432909098242354;0.011930442597383269;0.001977643543088577;0;0.024962761164009025
28020;20.08.2023 11:00;0;0;0;0;0;0;0;0;0;0;0.3271948392179509;0;0;0;0;0;0;0;0;0.13001800180762255;0;0;0;0.5458445228374905;0;0;0;0.012044934332887402;0;0.01407101856837677;0.02698286594100191;0.015056391627853535;0;0;0;0;0;0;0.14805563075683043;0;0;0;0.015918112449999997;0.001349897364333392;0.0164589912784153;0.01300999999999999;0.001052773356554509;0.0009511936333333333;0.00021763677923497275;0.002777404006284152;0.00641285237704918;0.001105658343597202;0;0;0;0.0029555146452519753;0.011847597045284326;0.002003551479264789;0;0.02464404840969744
28080;20.08.2023 12:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.007703470134528888;0;0;0;0;0;0;0;0.014404506394993218;0;0.011161798472827892;0.019426218593118095;0.011761947257447872;0;0;0;0;0;0;0.003812569609289616;0;0;0;0.009442994099999998;0.0013252052334055305;0.017619897207650267;0.01300999999999999;0.0006686999959029736;0.0009539009008196723;0.000217182300273224;0.0027790453969945344;0.0064078147786885255;0.0010841682857589898;0.00046338986251215765;0.00028231838835477725;7.48639751656027E-05;0.0029520796517751332;0.012147045949070352;0.002014005061322206;0;0.0255604583767234
28140;20.08.2023 13:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.011898926772681081;0;0;0;0;0.04342316272539257;0;0;0;0;0;0;0;0;0;0.010708343016666663;0.0013667077882675942;0.024141802022950812;0.01300999999999999;0.0009643781431547929;0.0009474000486338795;0.00022637106147540976;0.002782048386065573;0.0064078886147541;0.0010709824437562107;0.002117618961820537;0.001351058136210017;0.00027930500179739956;0.0030005011149000036;0.01205120536067273;0.0019391378280395916;0;0.025069279105530688
